framework,trace_idx,n_steps,fm,present,step_idx,pct,is_global
OpenManus,11,67,1.3,1,32,48.0,0
OpenManus,11,67,1.4,0,,,0
OpenManus,11,67,1.5,1,,,1
OpenManus,11,67,2.1,0,,,0
OpenManus,11,67,2.2,0,,,0
OpenManus,11,67,2.3,1,10,15.0,0
OpenManus,11,67,2.4,0,,,0
OpenManus,11,67,2.5,0,,,0
OpenManus,11,67,2.6,1,66,100.0,0
OpenManus,11,67,3.1,0,,,0
OpenManus,11,67,3.2,1,66,100.0,0
OpenManus,11,67,3.3,0,,,0
OpenManus,12,44,1.1,1,,,1
OpenManus,12,44,1.2,0,,,0
OpenManus,12,44,1.3,1,24,56.0,0
OpenManus,12,44,1.4,0,,,0
OpenManus,12,44,1.5,1,,,1
OpenManus,12,44,2.1,0,,,0
OpenManus,12,44,2.2,0,,,0
OpenManus,12,44,2.3,0,,,0
OpenManus,12,44,2.4,0,,,0
OpenManus,12,44,2.5,0,,,0
OpenManus,12,44,2.6,1,11,26.0,0
OpenManus,12,44,3.1,0,,,0
OpenManus,12,44,3.2,1,32,74.0,0
OpenManus,12,44,3.3,0,,,0
OpenManus,13,65,1.1,1,,,1
OpenManus,13,65,1.2,0,,,0
OpenManus,13,65,1.3,1,57,89.0,0
OpenManus,13,65,1.4,0,,,0
OpenManus,13,65,1.5,0,,,0
OpenManus,13,65,2.1,0,,,0
OpenManus,13,65,2.2,0,,,0
OpenManus,13,65,2.3,0,,,0
OpenManus,13,65,2.4,0,,,0
OpenManus,13,65,2.5,0,,,0
OpenManus,13,65,2.6,0,,,0
OpenManus,13,65,3.1,0,,,0
OpenManus,13,65,3.2,0,,,0
OpenManus,13,65,3.3,0,,,0
OpenManus,14,59,1.1,0,,,0
OpenManus,14,59,1.2,0,,,0
OpenManus,14,59,1.3,1,46,79.0,0
OpenManus,14,59,1.4,0,,,0
OpenManus,14,59,1.5,1,,,1
OpenManus,14,59,2.1,0,,,0
OpenManus,14,59,2.2,0,,,0
OpenManus,14,59,2.3,0,,,0
OpenManus,14,59,2.4,0,,,0
OpenManus,14,59,2.5,0,,,0
OpenManus,14,59,2.6,1,44,76.0,0
OpenManus,14,59,3.1,1,,,1
OpenManus,14,59,3.2,0,,,0
OpenManus,14,59,3.3,0,,,0
OpenManus,15,66,1.1,0,,,0
OpenManus,15,66,1.2,0,,,0
OpenManus,15,66,1.3,1,38,58.0,0
OpenManus,15,66,1.4,0,,,0
OpenManus,15,66,1.5,1,,,1
OpenManus,15,66,2.1,0,,,0
OpenManus,15,66,2.2,0,,,0
OpenManus,15,66,2.3,0,,,0
OpenManus,15,66,2.4,0,,,0
OpenManus,15,66,2.5,0,,,0
OpenManus,15,66,2.6,1,19,29.0,0
OpenManus,15,66,3.1,0,,,0
OpenManus,15,66,3.2,1,54,83.0,0
OpenManus,15,66,3.3,0,,,0
OpenManus,16,33,1.1,1,,,1
OpenManus,16,33,1.2,0,,,0
OpenManus,16,33,1.3,1,18,56.0,0
OpenManus,16,33,1.4,0,,,0
OpenManus,16,33,1.5,1,,,1
OpenManus,16,33,2.1,0,,,0
OpenManus,16,33,2.2,1,5,16.0,0
OpenManus,16,33,2.3,0,,,0
OpenManus,16,33,2.4,0,,,0
OpenManus,16,33,2.5,0,,,0
OpenManus,16,33,2.6,1,5,16.0,0
OpenManus,16,33,3.1,0,,,0
OpenManus,16,33,3.2,1,5,16.0,0
OpenManus,16,33,3.3,0,,,0
OpenManus,17,48,1.1,1,,,1
OpenManus,17,48,1.2,0,,,0
OpenManus,17,48,1.3,1,21,45.0,0
OpenManus,17,48,1.4,0,,,0
OpenManus,17,48,1.5,0,,,0
OpenManus,17,48,2.1,0,,,0
OpenManus,17,48,2.2,1,1,2.0,0
OpenManus,17,48,2.3,0,,,0
OpenManus,17,48,2.4,0,,,0
OpenManus,17,48,2.5,1,46,98.0,0
OpenManus,17,48,2.6,0,,,0
OpenManus,17,48,3.1,0,,,0
OpenManus,17,48,3.2,0,,,0
OpenManus,17,48,3.3,0,,,0
OpenManus,18,49,1.1,0,,,0
OpenManus,18,49,1.2,0,,,0
OpenManus,18,49,1.3,1,24,50.0,0
OpenManus,18,49,1.4,0,,,0
OpenManus,18,49,1.5,1,,,1
OpenManus,18,49,2.1,0,,,0
OpenManus,18,49,2.2,0,,,0
OpenManus,18,49,2.3,0,,,0
OpenManus,18,49,2.4,0,,,0
OpenManus,18,49,2.5,0,,,0
OpenManus,18,49,2.6,0,,,0
OpenManus,18,49,3.1,1,,,1
OpenManus,18,49,3.2,1,19,40.0,0
OpenManus,18,49,3.3,0,,,0
OpenManus,19,50,1.1,1,,,1
OpenManus,19,50,1.2,0,,,0
OpenManus,19,50,1.3,1,9,18.0,0
OpenManus,19,50,1.4,0,,,0
OpenManus,19,50,1.5,1,,,1
OpenManus,19,50,2.1,0,,,0
OpenManus,19,50,2.2,0,,,0
OpenManus,19,50,2.3,1,9,18.0,0
OpenManus,19,50,2.4,0,,,0
OpenManus,19,50,2.5,0,,,0
OpenManus,19,50,2.6,1,8,16.0,0
OpenManus,19,50,3.1,1,,,1
OpenManus,19,50,3.2,0,,,0
OpenManus,19,50,3.3,1,45,92.0,0
OpenManus,20,81,1.1,1,,,1
OpenManus,20,81,1.2,1,2,2.0,0
OpenManus,20,81,1.3,1,12,15.0,0
OpenManus,20,81,1.4,0,,,0
OpenManus,20,81,1.5,1,,,1
OpenManus,20,81,2.1,0,,,0
OpenManus,20,81,2.2,0,,,0
OpenManus,20,81,2.3,0,,,0
OpenManus,20,81,2.4,0,,,0
OpenManus,20,81,2.5,0,,,0
OpenManus,20,81,2.6,1,12,15.0,0
OpenManus,20,81,3.1,0,,,0
OpenManus,20,81,3.2,0,,,0
OpenManus,20,81,3.3,0,,,0
OpenManus,21,52,1.1,1,,,1
OpenManus,21,52,1.2,0,,,0
OpenManus,21,52,1.3,1,19,37.0,0
OpenManus,21,52,1.4,0,,,0
OpenManus,21,52,1.5,1,,,1
OpenManus,21,52,2.1,0,,,0
OpenManus,21,52,2.2,1,19,37.0,0
OpenManus,21,52,2.3,1,1,2.0,0
OpenManus,21,52,2.4,0,,,0
OpenManus,21,52,2.5,1,1,2.0,0
OpenManus,21,52,2.6,1,36,71.0,0
OpenManus,21,52,3.1,0,,,0
OpenManus,21,52,3.2,1,36,71.0,0
OpenManus,21,52,3.3,0,,,0
OpenManus,22,54,1.1,0,,,0
OpenManus,22,54,1.2,0,,,0
OpenManus,22,54,1.3,1,33,62.0,0
OpenManus,22,54,1.4,0,,,0
OpenManus,22,54,1.5,1,,,1
OpenManus,22,54,2.1,0,,,0
OpenManus,22,54,2.2,0,,,0
OpenManus,22,54,2.3,0,,,0
OpenManus,22,54,2.4,0,,,0
OpenManus,22,54,2.5,0,,,0
OpenManus,22,54,2.6,1,47,89.0,0
OpenManus,22,54,3.1,0,,,0
OpenManus,22,54,3.2,1,53,100.0,0
OpenManus,22,54,3.3,1,23,43.0,0
OpenManus,23,47,1.1,1,,,1
OpenManus,23,47,1.2,0,,,0
OpenManus,23,47,1.3,0,,,0
OpenManus,23,47,1.4,0,,,0
OpenManus,23,47,1.5,1,,,1
OpenManus,23,47,2.1,0,,,0
OpenManus,23,47,2.2,0,,,0
OpenManus,23,47,2.3,1,9,20.0,0
OpenManus,23,47,2.4,0,,,0
OpenManus,23,47,2.5,0,,,0
OpenManus,23,47,2.6,0,,,0
OpenManus,23,47,3.1,0,,,0
OpenManus,23,47,3.2,0,,,0
OpenManus,23,47,3.3,0,,,0
OpenManus,24,65,1.1,1,,,1
OpenManus,24,65,1.2,1,,,1
OpenManus,24,65,1.3,1,13,20.0,0
OpenManus,24,65,1.4,0,,,0
OpenManus,24,65,1.5,1,,,1
OpenManus,24,65,2.1,0,,,0
OpenManus,24,65,2.2,0,,,0
OpenManus,24,65,2.3,0,,,0
OpenManus,24,65,2.4,0,,,0
OpenManus,24,65,2.5,0,,,0
OpenManus,24,65,2.6,1,23,36.0,0
OpenManus,24,65,3.1,0,,,0
OpenManus,24,65,3.2,1,28,44.0,0
OpenManus,24,65,3.3,0,,,0
OpenManus,25,54,1.1,0,,,0
OpenManus,25,54,1.2,0,,,0
OpenManus,25,54,1.3,1,39,74.0,0
OpenManus,25,54,1.4,0,,,0
OpenManus,25,54,1.5,0,,,0
OpenManus,25,54,2.1,0,,,0
OpenManus,25,54,2.2,1,8,15.0,0
OpenManus,25,54,2.3,0,,,0
OpenManus,25,54,2.4,0,,,0
OpenManus,25,54,2.5,0,,,0
OpenManus,25,54,2.6,1,38,72.0,0
OpenManus,25,54,3.1,0,,,0
OpenManus,25,54,3.2,1,37,70.0,0
OpenManus,25,54,3.3,0,,,0
OpenManus,26,38,1.1,0,,,0
OpenManus,26,38,1.2,0,,,0
OpenManus,26,38,1.3,1,15,41.0,0
OpenManus,26,38,1.4,0,,,0
OpenManus,26,38,1.5,1,,,1
OpenManus,26,38,2.1,0,,,0
OpenManus,26,38,2.2,0,,,0
OpenManus,26,38,2.3,0,,,0
OpenManus,26,38,2.4,0,,,0
OpenManus,26,38,2.5,1,13,35.0,0
OpenManus,26,38,2.6,1,15,41.0,0
OpenManus,26,38,3.1,0,,,0
OpenManus,26,38,3.2,0,,,0
OpenManus,26,38,3.3,0,,,0
OpenManus,27,65,1.1,0,,,0
OpenManus,27,65,1.2,0,,,0
OpenManus,27,65,1.3,1,34,53.0,0
OpenManus,27,65,1.4,0,,,0
OpenManus,27,65,1.5,1,,,1
OpenManus,27,65,2.1,0,,,0
OpenManus,27,65,2.2,0,,,0
OpenManus,27,65,2.3,0,,,0
OpenManus,27,65,2.4,0,,,0
OpenManus,27,65,2.5,0,,,0
OpenManus,27,65,2.6,1,54,84.0,0
OpenManus,27,65,3.1,0,,,0
OpenManus,27,65,3.2,1,26,41.0,0
OpenManus,27,65,3.3,0,,,0
OpenManus,28,53,1.1,1,,,1
OpenManus,28,53,1.2,0,,,0
OpenManus,28,53,1.3,1,19,37.0,0
OpenManus,28,53,1.4,0,,,0
OpenManus,28,53,1.5,0,,,0
OpenManus,28,53,2.1,0,,,0
OpenManus,28,53,2.2,1,5,10.0,0
OpenManus,28,53,2.3,1,29,56.0,0
OpenManus,28,53,2.4,0,,,0
OpenManus,28,53,2.5,0,,,0
OpenManus,28,53,2.6,1,33,63.0,0
OpenManus,28,53,3.1,0,,,0
OpenManus,28,53,3.2,1,35,67.0,0
OpenManus,28,53,3.3,0,,,0
OpenManus,29,56,1.1,0,,,0
OpenManus,29,56,1.2,0,,,0
OpenManus,29,56,1.3,1,8,15.0,0
OpenManus,29,56,1.4,0,,,0
OpenManus,29,56,1.5,1,,,1
OpenManus,29,56,2.1,1,15,27.0,0
OpenManus,29,56,2.2,0,,,0
OpenManus,29,56,2.3,0,,,0
OpenManus,29,56,2.4,0,,,0
OpenManus,29,56,2.5,0,,,0
OpenManus,29,56,2.6,0,,,0
OpenManus,29,56,3.1,1,,,1
OpenManus,29,56,3.2,1,35,64.0,0
OpenManus,29,56,3.3,0,,,0
